Number,Age,Gender,Education,Country,Ethnicity,Alcohol,Cannabis
1461,0.49788,0.48246,1.98437,0.96082,-0.31685,CL5,CL1
1462,1.82213,-0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1463,-0.07854,-0.48246,1.16365,0.96082,-0.31685,CL5,CL3
1464,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1465,-0.07854,-0.48246,1.16365,0.96082,-0.31685,CL4,CL0
1466,-0.07854,0.48246,-0.61113,-0.57009,1.90725,CL3,CL6
1467,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1468,1.82213,0.48246,0.45468,-0.57009,-0.31685,CL4,CL6
1469,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL4,CL2
1470,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1471,2.59171,-0.48246,0.45468,0.96082,-0.31685,CL0,CL0
1472,1.82213,-0.48246,1.16365,0.96082,-0.31685,CL5,CL4
1473,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL4
1474,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL6,CL3
1475,1.09449,-0.48246,-0.61113,0.24923,0.1144,CL4,CL4
1476,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL2
1477,-0.07854,-0.48246,-0.05921,0.24923,-0.31685,CL5,CL6
1478,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1479,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1480,0.49788,0.48246,-0.05921,-0.57009,-0.31685,CL5,CL1
1481,-0.07854,0.48246,-0.61113,-0.57009,0.1144,CL3,CL2
1482,1.09449,0.48246,0.45468,-0.57009,-0.31685,CL4,CL6
1483,1.09449,0.48246,1.98437,0.96082,-0.31685,CL5,CL0
1484,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL4
1485,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,CL3,CL2
1486,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL0
1487,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL6,CL6
1488,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1489,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,CL6,CL6
1490,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL2
1491,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL2
1492,-0.95197,0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1493,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1494,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL4
1495,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1496,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL5,CL5
1497,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL4,CL3
1498,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,CL5,CL0
1499,1.09449,0.48246,-2.43591,-0.57009,-0.31685,CL5,CL6
1500,1.09449,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL1
1501,-0.07854,-0.48246,1.98437,-0.57009,0.1144,CL5,CL6
1502,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL4,CL5
1503,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL0
1504,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1505,-0.95197,0.48246,0.45468,-0.57009,0.126,CL6,CL6
1506,0.49788,0.48246,-0.05921,-0.57009,-0.31685,CL5,CL6
1507,1.09449,0.48246,1.98437,0.96082,-0.31685,CL6,CL1
1508,-0.95197,0.48246,-1.7379,0.96082,-0.31685,CL4,CL0
1509,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL6,CL3
1510,-0.07854,0.48246,-0.05921,-0.57009,-0.31685,CL5,CL6
1511,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL0,CL0
1512,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1513,-0.95197,-0.48246,-2.43591,-0.57009,-0.31685,CL6,CL6
1514,-0.95197,-0.48246,-0.61113,-0.57009,0.126,CL3,CL6
1515,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,CL3,CL2
1516,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL4
1517,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL5,CL6
1518,1.09449,-0.48246,1.98437,-0.57009,-0.31685,CL5,CL3
1519,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,CL6,CL6
1520,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL0,CL4
1521,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL2
1522,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,CL5,CL6
1523,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,CL3,CL3
1524,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL3
1525,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL2,CL6
1526,-0.95197,-0.48246,-1.7379,-0.09765,-0.31685,CL6,CL4
1527,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL5,CL5
1528,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1529,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL6,CL6
1530,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1531,-0.95197,-0.48246,-2.43591,-0.46841,-0.31685,CL3,CL4
1532,-0.07854,0.48246,0.45468,-0.57009,0.1144,CL5,CL6
1533,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL4
1534,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,CL5,CL3
1535,-0.07854,-0.48246,-1.22751,-0.09765,-0.31685,CL6,CL5
1536,0.49788,0.48246,-0.61113,0.21128,-0.31685,CL5,CL4
1537,-0.95197,0.48246,-0.61113,-0.57009,0.1144,CL5,CL3
1538,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1539,-0.95197,0.48246,-0.61113,-0.57009,0.1144,CL4,CL0
1540,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL5
1541,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1542,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1543,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1544,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL4,CL4
1545,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1546,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1547,-0.95197,-0.48246,-1.22751,-0.57009,0.1144,CL3,CL4
1548,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1549,-0.07854,-0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1550,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1551,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL6,CL2
1552,1.82213,0.48246,-0.05921,0.96082,-0.31685,CL3,CL0
1553,1.09449,0.48246,-0.61113,0.96082,-0.31685,CL6,CL1
1554,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1555,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL6,CL2
1556,-0.07854,-0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1557,-0.95197,0.48246,1.16365,0.96082,-0.31685,CL6,CL3
1558,-0.07854,0.48246,-0.61113,0.96082,-0.31685,CL5,CL2
1559,1.82213,0.48246,0.45468,0.96082,-0.31685,CL4,CL0
1560,-0.95197,0.48246,0.45468,0.96082,-0.22166,CL5,CL2
1561,-0.07854,0.48246,1.16365,0.96082,-0.50212,CL4,CL2
1562,0.49788,0.48246,0.45468,0.96082,-0.31685,CL1,CL1
1563,1.09449,0.48246,-2.43591,0.96082,-0.31685,CL1,CL0
1564,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL4,CL3
1565,0.49788,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1566,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL6,CL1
1567,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1568,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL4,CL0
1569,0.49788,-0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1570,-0.07854,-0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1571,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1572,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1573,-0.95197,0.48246,-0.61113,0.96082,-0.31685,CL3,CL2
1574,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL6,CL1
1575,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL3,CL0
1576,0.49788,0.48246,0.45468,0.96082,-0.31685,CL3,CL0
1577,0.49788,0.48246,-0.61113,0.96082,-0.31685,CL4,CL1
1578,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1579,1.09449,0.48246,0.45468,0.96082,-0.31685,CL3,CL0
1580,1.09449,0.48246,1.16365,0.96082,-0.31685,CL4,CL1
1581,0.49788,0.48246,-1.7379,0.96082,-0.31685,CL6,CL0
1582,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1583,0.49788,0.48246,1.16365,0.96082,-0.31685,CL4,CL0
1584,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL1
1585,0.49788,0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1586,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL6,CL2
1587,0.49788,0.48246,0.45468,0.96082,-0.31685,CL5,CL3
1588,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1589,0.49788,-0.48246,-1.7379,0.96082,-0.31685,CL6,CL0
1590,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL4,CL1
1591,0.49788,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1592,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1593,1.09449,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1594,0.49788,0.48246,1.98437,0.96082,-0.31685,CL5,CL1
1595,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1596,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL3
1597,1.82213,0.48246,-0.61113,0.96082,-0.31685,CL5,CL0
1598,0.49788,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1599,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1600,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL4,CL1
1601,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1602,-0.07854,-0.48246,1.16365,0.96082,-0.31685,CL4,CL2
1603,1.82213,0.48246,1.16365,0.96082,-0.31685,CL6,CL0
1604,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL4,CL0
1605,1.09449,-0.48246,-1.7379,0.96082,-0.31685,CL5,CL0
1606,-0.07854,0.48246,0.45468,0.96082,-0.50212,CL0,CL0
1607,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL5,CL2
1608,0.49788,0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1609,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL3
1610,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL4,CL0
1611,1.09449,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1612,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL3,CL0
1613,0.49788,0.48246,0.45468,0.96082,-0.22166,CL5,CL2
1614,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,CL4,CL1
1615,0.49788,0.48246,1.98437,0.96082,-0.31685,CL5,CL1
1616,1.82213,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1617,-0.07854,-0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1618,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1619,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1620,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1621,-0.07854,-0.48246,0.45468,0.96082,-1.10702,CL6,CL0
1622,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1623,0.49788,-0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1624,1.09449,-0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1625,0.49788,-0.48246,-0.61113,0.96082,-0.31685,CL5,CL3
1626,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1627,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL5,CL1
1628,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL4,CL1
1629,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL3,CL0
1630,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL2,CL1
1631,0.49788,0.48246,0.45468,0.96082,-0.31685,CL6,CL1
1632,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL5,CL1
1633,0.49788,-0.48246,-0.05921,0.24923,-0.31685,CL6,CL6
1634,1.09449,0.48246,-0.05921,0.96082,-1.10702,CL5,CL0
1635,-0.95197,0.48246,-1.22751,0.96082,-0.31685,CL4,CL0
1636,1.82213,-0.48246,-2.43591,0.96082,-0.31685,CL5,CL0
1637,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL4,CL0
1638,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1639,1.09449,0.48246,-1.7379,0.96082,-0.31685,CL5,CL0
1640,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1641,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1642,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1643,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL4,CL0
1644,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL3,CL0
1645,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL3,CL1
1646,1.09449,-0.48246,-1.7379,0.96082,-0.31685,CL5,CL1
1647,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL2
1648,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL2
1649,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL4,CL0
1650,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL3,CL0
1651,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL3
1652,1.82213,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL2
1653,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1654,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL1
1655,1.82213,-0.48246,-1.7379,0.96082,-0.31685,CL5,CL0
1656,0.49788,0.48246,0.45468,0.96082,-0.31685,CL5,CL1
1657,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL4,CL2
1658,-0.07854,-0.48246,-0.61113,0.24923,-0.31685,CL3,CL3
1659,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,CL4,CL3
1660,1.09449,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1661,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL3,CL3
1662,-0.95197,0.48246,-2.43591,0.96082,-0.31685,CL2,CL6
1663,-0.07854,-0.48246,-0.05921,-0.28519,-0.31685,CL5,CL6
1664,-0.07854,0.48246,-0.61113,0.96082,-0.31685,CL4,CL3
1665,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL2
1666,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1667,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL4,CL5
1668,-0.07854,0.48246,1.98437,-0.09765,-0.31685,CL3,CL2
1669,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL3,CL1
1670,0.49788,0.48246,0.45468,-0.09765,-0.31685,CL4,CL1
1671,1.09449,-0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1672,1.82213,-0.48246,0.45468,0.96082,-0.31685,CL5,CL1
1673,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL3,CL2
1674,-0.07854,-0.48246,-0.05921,0.21128,-0.31685,CL3,CL4
1675,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1676,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL2
1677,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL3,CL0
1678,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1679,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1680,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL3,CL0
1681,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1682,1.09449,0.48246,-0.61113,0.96082,-0.31685,CL5,CL0
1683,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL3
1684,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,CL4,CL3
1685,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL3
1686,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,CL4,CL5
1687,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1688,-0.07854,0.48246,-0.05921,0.24923,-0.31685,CL6,CL0
1689,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL6,CL4
1690,0.49788,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL3
1691,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,CL3,CL3
1692,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL0
1693,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1694,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1695,1.09449,-0.48246,1.16365,0.96082,-0.31685,CL6,CL3
1696,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL1
1697,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL4
1698,1.82213,-0.48246,1.98437,0.96082,-0.31685,CL6,CL2
1699,1.09449,0.48246,0.45468,0.96082,-0.31685,CL4,CL0
1700,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL6,CL3
1701,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL4
1702,0.49788,0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1703,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1704,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL2
1705,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,CL5,CL6
1706,1.82213,-0.48246,-0.61113,0.96082,-0.31685,CL4,CL6
1707,-0.95197,-0.48246,0.45468,0.96082,-0.31685,CL4,CL0
1708,-0.95197,0.48246,-0.05921,0.96082,-0.31685,CL5,CL2
1709,0.49788,0.48246,0.45468,0.96082,-0.31685,CL5,CL1
1710,1.09449,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1711,0.49788,0.48246,-1.22751,0.96082,-0.31685,CL4,CL0
1712,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1713,0.49788,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1714,0.49788,0.48246,1.98437,0.96082,0.1144,CL4,CL4
1715,1.09449,0.48246,-1.7379,0.96082,-0.31685,CL5,CL0
1716,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL1,CL1
1717,1.09449,-0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1718,0.49788,0.48246,1.16365,0.96082,0.1144,CL5,CL1
1719,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1720,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL1
1721,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL0,CL0
1722,-0.07854,0.48246,-1.22751,0.96082,-0.31685,CL5,CL1
1723,1.09449,-0.48246,0.45468,0.96082,-0.31685,CL6,CL1
1724,1.82213,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1725,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL1
1726,-0.07854,0.48246,-1.7379,0.96082,-0.31685,CL3,CL0
1727,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1728,-0.95197,0.48246,-1.7379,0.96082,-0.31685,CL4,CL0
1729,1.09449,-0.48246,1.16365,0.96082,-0.31685,CL6,CL1
1730,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL4,CL5
1731,-0.07854,0.48246,-0.61113,0.96082,-0.31685,CL6,CL3
1732,1.09449,-0.48246,1.16365,0.96082,-0.31685,CL5,CL3
1733,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,CL4,CL2
1734,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1735,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1736,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1737,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1738,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1739,1.82213,0.48246,-2.43591,0.96082,-0.31685,CL5,CL0
1740,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL4,CL2
1741,1.09449,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1742,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1743,0.49788,-0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1744,0.49788,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1745,1.82213,0.48246,-0.61113,0.96082,-0.31685,CL3,CL0
1746,-0.07854,0.48246,-1.7379,0.96082,-0.31685,CL4,CL0
1747,0.49788,0.48246,1.16365,0.96082,-1.10702,CL0,CL0
1748,1.09449,0.48246,-0.61113,0.96082,-0.31685,CL6,CL0
1749,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1750,-0.07854,0.48246,-1.43719,-0.57009,-0.31685,CL5,CL3
1751,1.09449,-0.48246,-1.7379,0.96082,-0.31685,CL5,CL0
1752,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1753,-0.07854,-0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1754,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL6,CL2
1755,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1756,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,CL5,CL6
1757,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL5,CL6
1758,0.49788,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1759,1.09449,-0.48246,1.16365,-0.09765,-0.31685,CL3,CL3
1760,0.49788,-0.48246,1.16365,-0.28519,-0.31685,CL5,CL5
1761,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL1
1762,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL5,CL2
1763,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1764,-0.95197,0.48246,0.45468,-0.28519,-0.31685,CL4,CL4
1765,0.49788,-0.48246,-1.7379,0.96082,-0.31685,CL5,CL5
1766,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,CL4,CL5
1767,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL5,CL5
1768,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1769,-0.07854,0.48246,-0.61113,-0.28519,-0.31685,CL5,CL5
1770,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1771,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL4
1772,1.82213,-0.48246,-0.61113,-0.57009,-0.31685,CL2,CL1
1773,-0.95197,-0.48246,-1.22751,-0.57009,-0.22166,CL4,CL6
1774,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL6,CL6
1775,-0.95197,0.48246,-1.22751,0.21128,-0.31685,CL0,CL6
1776,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL3
1777,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1778,1.09449,0.48246,-1.7379,0.96082,-0.31685,CL1,CL2
1779,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL5,CL3
1780,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,CL2,CL2
1781,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL5,CL3
1782,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,CL5,CL2
1783,-0.07854,0.48246,-1.43719,0.96082,-0.31685,CL5,CL5
1784,-0.07854,0.48246,-0.61113,0.96082,-0.22166,CL5,CL0
1785,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,CL5,CL5
1786,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL3
1787,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1788,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL4,CL3
1789,1.09449,0.48246,0.45468,-0.28519,-0.31685,CL6,CL1
1790,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1791,-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,CL3,CL5
1792,0.49788,0.48246,1.98437,-0.57009,-0.31685,CL4,CL2
1793,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1794,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1795,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL0,CL5
1796,-0.07854,-0.48246,0.45468,-0.28519,-0.31685,CL6,CL6
1797,0.49788,0.48246,-1.7379,0.96082,-0.31685,CL2,CL6
1798,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL3
1799,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL3,CL3
1800,1.82213,-0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1801,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,CL2,CL1
1802,-0.07854,-0.48246,1.98437,-0.57009,-0.31685,CL6,CL6
1803,-0.95197,-0.48246,1.16365,-0.57009,0.1144,CL4,CL6
1804,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL4
1805,-0.95197,-0.48246,-0.05921,-0.57009,0.1144,CL4,CL4
1806,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1807,0.49788,0.48246,-0.05921,-0.57009,-0.31685,CL4,CL6
1808,0.49788,-0.48246,0.45468,-0.57009,0.1144,CL5,CL6
1809,-0.95197,0.48246,1.16365,0.96082,-1.10702,CL4,CL0
1810,-0.95197,0.48246,-1.43719,-0.57009,-0.31685,CL4,CL6
1811,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1812,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1813,-0.07854,0.48246,-1.22751,-0.28519,-0.31685,CL4,CL2
1814,-0.07854,-0.48246,0.45468,-0.28519,-0.50212,CL4,CL1
1815,0.49788,0.48246,0.45468,0.24923,-0.31685,CL2,CL6
1816,-0.95197,0.48246,1.16365,0.96082,-0.31685,CL6,CL3
1817,1.09449,-0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1818,-0.95197,0.48246,-0.61113,-0.57009,0.1144,CL4,CL6
